age,sex_enc,priors_count,juv_fel_count,juv_misd_count,juv_other_count,days_b_screening_arrest,c_days_from_compas,jail_duration,decile_score,v_decile_score,charge_degree,convicted_proxy,two_year_recid
56,1,0,0,0,0,-1.0,1.0,0.0,1,1,0,1,0
22,0,0,0,0,0,0.0,1.0,0.0,7,8,1,1,0
27,0,1,0,0,0,-31.0,31.0,0.0,2,2,1,1,1
53,1,11,0,0,0,-1.0,1.0,110.0,6,3,1,0,0
25,1,0,0,0,0,0.0,0.0,0.0,2,3,0,1,1
21,1,0,0,0,0,0.0,0.0,0.0,3,6,0,1,0
22,1,0,0,0,0,-1.0,1.0,1.0,3,5,1,1,0
58,0,2,0,0,0,-23.0,23.0,1.0,1,1,0,1,0
31,1,7,0,0,0,0.0,1.0,1.0,3,2,0,1,1
22,1,1,0,0,0,-1.0,1.0,0.0,5,5,1,1,1
28,1,8,0,0,0,-1.0,1.0,3.0,6,6,1,1,1
42,1,1,0,0,0,-1.0,1.0,2.0,1,1,1,0,0
20,1,0,0,0,0,0.0,0.0,0.0,7,8,1,1,1
29,1,0,0,0,0,0.0,0.0,5.0,6,4,0,1,1
29,1,8,0,0,0,178.0,614.0,87.0,10,9,1,0,0
58,1,21,0,0,0,-1.0,2.0,59.0,7,4,0,0,1
22,1,3,0,0,0,-1.0,1.0,106.0,7,6,1,1,0
48,1,1,0,0,0,0.0,0.0,0.0,1,1,0,1,1
37,1,0,0,0,0,0.0,0.0,0.0,4,3,1,1,0
57,1,1,0,0,0,-1.0,1.0,25.0,5,6,1,1,1
27,1,3,0,0,0,-22.0,22.0,-1.0,1,1,0,1,0
26,1,3,0,0,0,0.0,0.0,33.0,4,3,1,1,0
24,1,3,0,1,1,0.0,0.0,0.0,8,5,1,1,1
33,1,0,0,0,0,-1.0,1.0,1.0,1,2,1,1,0
29,1,2,0,0,0,-1.0,1.0,0.0,6,3,1,0,0
24,0,3,0,0,0,-1.0,1.0,1.0,10,9,1,1,1
19,1,1,0,0,1,-1.0,1.0,32.0,10,8,1,1,1
36,1,2,0,0,0,-1.0,1.0,0.0,1,1,0,1,0
24,0,0,0,0,0,0.0,1.0,0.0,5,5,1,1,0
34,1,0,0,0,0,0.0,0.0,0.0,1,1,0,1,0
25,1,2,0,0,0,-1.0,1.0,0.0,5,3,1,0,1
20,1,1,1,0,1,-1.0,1.0,1.0,10,8,1,0,1
28,1,2,0,0,0,-263.0,263.0,1.0,5,3,0,0,1
24,1,1,0,0,0,-1.0,1.0,1.0,2,4,0,1,1
61,1,4,0,0,0,-1.0,1.0,1.0,1,1,1,0,0
50,0,3,0,0,0,0.0,1.0,-1.0,2,1,1,1,0
30,1,1,0,0,0,0.0,1.0,4.0,1,2,0,1,0
38,1,5,0,0,0,-1.0,1.0,1.0,3,2,1,1,0
24,1,0,0,0,0,-1.0,1.0,0.0,1,2,0,1,0
45,1,16,0,0,0,-83.0,77.0,64.0,2,1,1,0,0
46,0,2,0,0,0,-1.0,1.0,9.0,10,8,1,1,1
41,1,0,0,0,0,-1.0,1.0,3.0,1,1,0,1,1
20,1,0,0,0,1,-1.0,1.0,22.0,8,6,1,1,1
27,1,13,0,0,0,-1.0,1.0,1.0,8,9,0,1,1
51,0,16,0,0,0,-122.0,122.0,66.0,8,1,1,1,0
26,1,1,0,0,0,-1.0,1.0,13.0,6,3,0,1,1
29,1,3,0,0,0,0.0,0.0,1.0,5,3,1,1,1
52,1,6,0,0,0,-1.0,1.0,1.0,5,3,1,1,1
28,1,1,0,0,0,0.0,1.0,4.0,4,3,1,1,1
34,0,4,0,0,0,-152.0,152.0,97.0,7,3,1,0,1
55,1,5,0,0,0,-1.0,1.0,118.0,3,1,1,1,1
26,1,10,1,1,0,-1.0,1.0,0.0,9,6,1,1,1
28,1,5,0,0,0,-1.0,1.0,1.0,10,10,1,1,0
63,1,2,0,0,0,-3.0,3.0,3.0,1,1,1,1,0
42,1,0,0,0,0,0.0,0.0,1.0,1,1,1,1,0
23,1,6,1,2,2,-1.0,1.0,0.0,6,6,1,1,0
54,1,28,0,0,0,-1.0,1.0,5.0,9,5,1,1,1
35,1,8,0,0,1,-1.0,1.0,10.0,7,4,1,1,1
24,0,6,1,0,0,-1.0,1.0,26.0,9,9,1,0,1
54,1,2,0,0,0,-26.0,26.0,0.0,1,1,0,1,0
58,1,12,0,0,0,-1.0,1.0,3.0,6,3,0,1,1
23,1,1,0,0,1,0.0,1.0,0.0,5,5,0,1,1
35,1,1,0,0,0,-1.0,1.0,0.0,2,2,0,1,0
20,1,1,0,0,0,0.0,0.0,2.0,10,10,1,1,1
51,1,0,0,0,0,0.0,0.0,35.0,1,1,1,1,0
24,1,0,0,0,0,0.0,1.0,1.0,10,7,1,1,0
37,1,3,0,0,0,-14.0,14.0,6.0,2,1,1,1,0
47,1,3,0,0,0,-1.0,1.0,0.0,1,1,1,1,0
34,1,4,0,0,0,-1.0,1.0,1.0,6,2,1,1,1
56,1,0,0,0,0,-2.0,2.0,0.0,1,1,1,1,0
34,1,4,0,0,0,-1.0,1.0,31.0,1,1,1,1,1
59,1,1,0,0,0,-2.0,3.0,0.0,1,1,1,1,1
35,1,0,0,0,0,-1.0,1.0,101.0,6,4,1,1,0
58,1,1,0,0,0,-11.0,11.0,10.0,1,1,1,1,0
29,1,2,0,0,0,-26.0,26.0,0.0,4,2,0,1,0
24,0,6,0,0,1,0.0,1.0,3.0,9,4,1,1,1
21,1,2,0,0,4,-1.0,1.0,8.0,9,9,0,1,1
50,1,5,0,0,0,0.0,0.0,11.0,7,5,1,1,1
26,1,1,0,0,0,-1.0,1.0,1.0,2,3,1,1,0
30,0,0,0,0,0,-1.0,1.0,1.0,2,2,0,1,0
29,1,6,0,0,0,-43.0,43.0,18.0,9,8,1,0,1
29,1,0,0,0,0,0.0,1.0,1.0,4,4,0,1,1
54,1,0,0,0,0,-1.0,1.0,1.0,1,1,0,1,0
29,1,4,0,0,0,-1.0,1.0,8.0,4,4,1,1,1
59,0,0,0,0,0,-2.0,2.0,0.0,1,1,0,1,0
38,1,0,0,0,0,0.0,1.0,1.0,5,1,1,1,0
22,0,2,0,0,0,49.0,100.0,18.0,5,4,1,1,1
29,1,4,0,0,0,-53.0,53.0,25.0,7,6,1,0,1
27,1,1,0,0,0,-1.0,1.0,1.0,3,3,0,1,1
26,1,7,0,0,0,-1.0,1.0,1.0,5,5,1,1,1
52,1,20,0,0,0,-1.0,1.0,27.0,3,1,1,1,0
66,1,33,0,0,0,0.0,1.0,13.0,6,2,1,1,1
27,1,2,0,0,0,0.0,1.0,0.0,5,4,1,1,0
51,1,1,0,0,0,-1.0,1.0,1.0,1,1,0,1,0
35,1,1,0,0,0,0.0,0.0,74.0,2,3,1,0,0
52,1,4,0,0,0,-1.0,1.0,0.0,3,2,0,1,0
35,0,12,0,0,0,-54.0,55.0,-1.0,2,1,0,1,0
48,1,12,0,0,0,0.0,0.0,1.0,5,4,1,1,0
26,0,0,0,0,0,-1.0,1.0,1.0,2,2,0,1,0
48,0,0,0,0,0,0.0,0.0,0.0,1,1,0,1,0
30,1,7,0,0,0,-1.0,1.0,37.0,4,5,0,1,0
28,1,2,0,0,0,-1.0,1.0,1.0,1,2,0,1,0
33,1,2,0,0,0,0.0,0.0,0.0,3,3,0,1,0
34,0,6,0,0,0,-1.0,1.0,52.0,4,2,1,1,0
25,1,0,0,0,0,0.0,0.0,-1.0,1,2,0,1,0
59,1,10,0,0,0,-1.0,1.0,127.0,7,4,1,0,1
29,1,5,0,0,0,-1.0,1.0,2.0,5,3,1,1,1
24,1,0,0,0,0,0.0,0.0,1.0,2,3,1,1,0
48,1,1,0,0,0,-1.0,1.0,129.0,7,4,1,1,1
55,1,0,0,0,0,61.0,1.0,45.0,8,4,0,1,1
52,1,4,0,0,0,0.0,0.0,1.0,5,3,0,1,0
20,1,0,0,0,0,0.0,1.0,0.0,4,6,1,1,1
25,1,4,0,0,0,-5.0,6.0,5.0,4,3,1,1,1
24,1,0,0,0,0,-1.0,1.0,15.0,2,3,1,1,0
23,1,0,0,0,0,-1.0,1.0,1.0,9,6,0,1,0
27,1,6,0,1,3,-1.0,1.0,1.0,4,3,1,1,0
25,1,1,0,1,0,-1.0,2.0,0.0,3,3,0,1,1
31,1,0,0,0,0,-1.0,1.0,0.0,2,1,1,1,0
25,1,6,0,1,0,-1.0,2.0,4.0,4,5,1,0,1
32,1,1,0,0,0,-7.0,7.0,0.0,1,2,1,0,1
21,1,0,0,0,0,-1.0,2.0,-1.0,3,5,1,1,1
37,1,1,0,0,0,-1.0,1.0,5.0,1,1,1,1,0
25,1,0,0,0,0,0.0,1.0,0.0,3,4,1,1,0
32,1,20,1,1,0,0.0,0.0,0.0,10,7,1,0,0
35,1,0,0,0,0,-1.0,1.0,2.0,7,2,1,1,0
42,1,14,0,0,0,-1.0,1.0,1.0,7,6,1,1,1
24,1,9,0,0,1,-23.0,23.0,10.0,10,8,0,1,1
22,1,6,1,0,4,168.0,251.0,62.0,10,10,1,1,1
21,1,0,0,0,0,-1.0,1.0,0.0,6,9,1,1,1
47,1,1,0,0,0,0.0,1.0,0.0,1,1,0,1,0
27,1,5,0,0,0,-1.0,1.0,1.0,9,7,1,1,1
43,1,2,0,0,0,-12.0,12.0,4.0,1,1,0,1,1
46,1,2,0,0,0,-1.0,1.0,0.0,6,1,1,1,1
44,1,1,0,0,0,0.0,0.0,0.0,3,1,0,1,0
23,1,2,0,0,0,-1.0,1.0,0.0,2,3,1,1,0
42,1,8,0,0,0,-1.0,1.0,1.0,5,2,1,0,0
58,1,6,0,0,0,-1.0,1.0,144.0,6,3,1,1,0
26,1,3,0,0,1,-1.0,1.0,1.0,6,4,1,1,0
48,0,0,0,0,0,-1.0,1.0,17.0,1,1,1,1,0
39,1,3,0,0,0,-1.0,1.0,3.0,3,2,1,1,1
21,1,3,0,2,0,0.0,1.0,-1.0,5,6,1,0,1
63,1,1,0,0,0,-9.0,9.0,5.0,1,1,0,1,0
22,1,3,0,1,0,-11.0,11.0,7.0,7,7,1,0,1
50,1,3,0,0,0,-1.0,1.0,0.0,3,2,0,1,0
38,1,0,0,0,0,-1.0,1.0,9.0,1,1,1,1,0
41,1,1,0,0,0,-6.0,7.0,6.0,6,4,1,1,0
28,1,16,8,0,1,-1.0,1.0,1.0,8,9,1,1,1
30,0,0,0,0,0,0.0,0.0,1.0,3,3,0,1,0
23,1,1,0,0,0,0.0,1.0,0.0,5,7,1,1,0
25,1,2,0,0,0,-13.0,13.0,12.0,4,3,1,0,1
40,1,5,0,0,0,0.0,1.0,0.0,4,1,1,1,0
24,1,8,0,0,0,0.0,0.0,-1.0,8,4,1,1,0
27,1,5,0,0,0,0.0,0.0,64.0,4,9,0,1,1
44,1,11,0,0,0,0.0,0.0,180.0,3,6,0,1,0
35,0,6,0,0,0,-1.0,1.0,1.0,2,1,1,0,1
42,1,0,0,0,0,0.0,0.0,0.0,1,1,0,1,0
38,1,15,0,0,0,0.0,1.0,0.0,7,5,1,1,0
26,1,4,0,0,0,0.0,1.0,-1.0,6,6,1,1,0
25,0,0,0,0,0,-1.0,1.0,0.0,3,3,0,1,0
64,1,1,0,0,0,-8.0,9.0,7.0,1,1,1,1,0
49,0,2,0,0,0,0.0,0.0,0.0,1,1,0,1,1
50,1,5,0,0,0,-1.0,1.0,1.0,1,1,1,1,1
28,1,8,0,0,0,162.0,161.0,30.0,6,8,1,0,1
66,1,0,0,0,0,0.0,0.0,0.0,1,1,0,1,1
46,0,0,0,0,0,-1.0,1.0,1.0,1,1,0,1,0
30,1,5,0,0,1,-1.0,1.0,1.0,6,6,1,1,1
22,0,0,0,0,0,0.0,1.0,-1.0,3,4,0,1,0
23,1,1,0,0,0,-1.0,1.0,9.0,4,6,0,0,0
30,1,0,0,0,0,-1.0,1.0,1.0,6,5,0,1,1
24,1,10,1,0,0,75.0,0.0,17.0,10,5,1,0,1
31,1,0,0,0,0,-1.0,2.0,0.0,1,2,0,1,0
31,1,1,0,0,0,-1.0,1.0,0.0,2,2,1,0,0
21,1,4,4,0,0,622.0,68.0,117.0,7,8,1,0,1
28,1,4,0,0,0,747.0,366.0,52.0,8,7,1,0,0
25,1,0,0,0,0,-1.0,1.0,0.0,3,4,0,1,0
21,0,0,0,0,0,-1.0,1.0,2.0,7,5,1,1,0
27,1,0,0,0,0,-1.0,1.0,1.0,2,3,0,1,0
20,1,0,0,0,0,-1.0,1.0,1.0,2,5,0,1,1
32,1,1,0,0,0,-27.0,27.0,0.0,1,1,1,1,0
24,0,0,0,0,1,0.0,0.0,0.0,5,5,1,1,0
20,1,1,1,0,0,-1.0,1.0,0.0,3,6,1,0,0
31,1,3,0,0,0,-20.0,20.0,19.0,8,3,0,1,1
27,1,3,0,0,0,-1.0,1.0,6.0,7,8,0,1,1
59,1,17,0,0,0,-65.0,65.0,58.0,5,2,1,1,1
40,1,0,0,0,0,-1.0,1.0,1.0,2,1,1,1,0
22,1,11,0,0,0,0.0,1.0,0.0,10,8,1,1,1
38,0,1,0,0,0,-1.0,1.0,0.0,1,1,1,1,0
36,1,1,0,0,0,-8.0,101.0,39.0,10,9,0,1,1
30,1,1,0,0,0,0.0,0.0,0.0,7,4,0,1,0
27,1,6,0,0,0,-1.0,1.0,34.0,6,4,1,0,1
59,0,0,0,0,0,0.0,1.0,0.0,1,1,0,1,0
37,1,2,0,0,0,-2.0,2.0,1.0,1,1,0,1,0
28,1,5,0,0,0,0.0,0.0,1.0,7,7,0,1,1
38,1,0,0,0,0,0.0,0.0,0.0,1,1,1,1,0
22,1,0,0,0,1,-1.0,1.0,0.0,8,6,1,1,1
43,1,1,0,0,0,-44.0,44.0,41.0,1,1,0,1,0
25,1,4,0,0,0,-1.0,1.0,31.0,5,4,1,1,1
51,1,0,0,0,0,0.0,1.0,0.0,1,1,0,1,0
29,1,2,0,0,0,29.0,57.0,25.0,2,2,0,1,1
28,1,10,0,0,0,0.0,0.0,0.0,3,2,1,1,0
55,1,9,0,0,0,0.0,0.0,3.0,3,1,0,0,1
23,0,3,0,0,0,-1.0,1.0,5.0,10,9,1,1,0
22,0,0,0,0,0,-1.0,1.0,7.0,5,6,0,1,0
19,0,2,0,0,0,-2.0,2.0,22.0,10,7,1,1,1
31,1,1,0,0,0,-27.0,28.0,-1.0,1,1,0,1,0
29,1,0,0,0,0,0.0,0.0,0.0,1,1,0,1,0
61,1,15,0,0,0,-1.0,1.0,1.0,6,3,1,1,1
24,1,4,0,0,0,-175.0,175.0,0.0,10,9,1,1,1
31,1,0,0,0,0,0.0,0.0,0.0,2,2,0,1,0
20,1,4,0,1,1,-1.0,1.0,2.0,9,6,1,0,1
26,1,3,0,0,0,-1.0,1.0,1.0,7,4,1,1,1
27,1,5,0,0,0,0.0,0.0,1.0,9,7,0,1,0
25,1,1,0,0,0,-1.0,1.0,1.0,5,3,1,1,0
23,1,3,0,2,0,-1.0,0.0,9.0,5,5,1,1,1
38,1,0,0,0,0,-1.0,1.0,1.0,1,1,1,1,0
27,1,18,0,2,1,0.0,1.0,0.0,9,6,1,1,1
35,0,0,0,0,0,0.0,0.0,-1.0,3,2,1,1,1
22,1,0,0,0,0,-1.0,1.0,16.0,9,7,1,1,0
58,0,4,0,0,0,-14.0,14.0,1.0,2,1,1,1,1
57,0,0,0,0,0,-1.0,2.0,1.0,4,1,0,1,1
21,1,0,0,0,1,-1.0,1.0,0.0,3,5,1,1,0
22,0,0,0,0,0,-1.0,1.0,1.0,8,6,1,1,0
30,1,0,0,0,0,-1.0,1.0,2.0,2,2,1,1,0
24,1,1,0,0,0,-38.0,6.0,37.0,10,9,1,0,1
22,1,2,0,0,0,-40.0,41.0,27.0,4,6,1,1,1
29,1,3,0,0,0,-61.0,61.0,38.0,4,2,1,1,1
30,1,8,0,0,0,-1.0,1.0,1.0,8,3,1,1,1
31,0,10,0,0,0,-1.0,1.0,0.0,6,2,1,1,0
45,0,1,0,0,0,0.0,0.0,1.0,6,4,1,1,0
23,1,4,0,0,0,320.0,330.0,89.0,7,9,1,0,0
39,1,2,0,0,0,-13.0,13.0,4.0,2,1,1,1,1
31,1,0,0,0,0,-1.0,1.0,1.0,8,8,1,1,1
22,1,1,0,0,0,-1.0,1.0,1.0,4,6,1,1,1
27,0,9,0,0,0,-68.0,68.0,65.0,2,2,1,1,1
27,1,13,0,0,0,-1.0,1.0,2.0,7,3,1,0,1
38,1,1,0,0,0,-1.0,1.0,0.0,1,1,1,1,1
31,1,23,0,0,0,0.0,0.0,55.0,10,10,1,1,1
47,1,20,0,0,0,-1.0,1.0,1.0,9,5,1,1,0
22,1,3,0,1,0,-1.0,1.0,0.0,7,7,1,0,0
35,1,1,0,0,1,-1.0,1159.0,79.0,9,3,0,1,1
23,1,2,0,0,0,-19.0,19.0,19.0,6,4,0,1,1
65,1,2,0,0,0,-18.0,18.0,5.0,2,1,0,1,1
35,1,0,0,0,0,-1.0,1.0,1.0,4,3,0,1,0
33,0,0,0,0,0,-1.0,1.0,1.0,3,2,1,1,0
53,1,1,0,0,0,-10.0,10.0,1.0,1,1,0,1,0
52,1,0,0,0,0,-1.0,1.0,1.0,1,1,1,1,0
21,1,0,0,0,0,-1.0,1.0,0.0,5,7,1,1,0
37,1,11,0,0,0,-1.0,1.0,1.0,4,2,1,1,0
30,1,4,0,0,0,-1.0,1.0,0.0,9,8,0,1,1
33,1,5,0,0,0,-32.0,32.0,21.0,5,2,1,0,0
54,1,0,0,0,0,0.0,1.0,-1.0,1,1,1,1,0
31,0,0,0,0,0,0.0,1.0,-1.0,1,1,0,1,0
59,0,2,0,0,0,26.0,400.0,29.0,3,1,1,1,0
27,1,0,0,0,0,-1.0,1.0,1.0,2,2,0,1,0
36,1,0,0,0,0,-1.0,1.0,0.0,7,2,0,1,1
46,1,17,0,0,0,-1.0,1.0,6.0,9,6,1,0,1
22,1,3,0,0,1,0.0,0.0,323.0,9,8,1,0,0
28,0,0,0,0,0,-1.0,1.0,0.0,2,2,0,1,0
34,0,15,0,0,1,-4.0,5.0,3.0,9,3,1,1,1
29,1,7,0,0,0,-2.0,2.0,0.0,9,4,1,1,1
23,1,2,0,0,1,0.0,0.0,80.0,10,9,0,1,1
27,1,3,0,0,0,-1.0,1.0,0.0,4,3,1,1,0
21,1,0,0,0,1,-1.0,1.0,0.0,6,6,1,1,1
48,1,3,0,0,0,-3.0,4.0,0.0,1,1,1,1,1
30,1,15,0,0,0,210.0,248.0,20.0,9,4,1,1,1
32,0,2,0,0,0,-43.0,44.0,-1.0,2,1,1,1,0
31,1,5,0,0,0,-1.0,1.0,6.0,7,4,1,0,0
36,1,4,0,1,0,-1.0,1.0,2.0,5,2,0,1,0
44,1,14,0,0,0,-1.0,1.0,1.0,8,5,1,1,1
53,1,2,0,0,0,-2.0,2.0,0.0,1,1,1,1,0
33,1,3,0,0,0,-1.0,1.0,1.0,2,1,0,1,1
21,1,2,1,0,0,-306.0,273.0,293.0,10,9,1,0,0
33,1,4,0,0,0,236.0,557.0,339.0,8,6,1,0,1
47,1,2,0,0,0,0.0,0.0,2.0,5,1,1,1,1
57,1,20,0,0,0,0.0,0.0,33.0,7,2,1,1,1
28,1,2,0,0,0,-1.0,1.0,6.0,4,2,0,0,0
24,1,1,0,0,0,-1.0,1.0,1.0,6,4,0,1,0
44,1,1,0,0,0,-1.0,1.0,1.0,1,1,1,1,0
46,1,0,0,0,0,-1.0,1.0,1.0,1,1,1,1,0
37,1,6,0,0,0,0.0,0.0,1.0,3,5,1,1,0
26,1,10,0,0,0,-6.0,6.0,5.0,6,4,0,0,1
27,1,10,0,1,0,0.0,0.0,0.0,8,7,1,1,1
40,1,1,0,0,0,-1.0,1.0,1.0,2,1,1,1,0
60,0,9,0,0,0,0.0,0.0,384.0,3,1,1,0,1
53,1,1,0,0,0,-6.0,7.0,6.0,1,1,1,0,0
26,1,8,0,1,0,-52.0,52.0,40.0,6,6,1,1,0
28,1,0,0,0,0,-1.0,1.0,1.0,1,3,1,1,0
23,1,0,0,0,0,0.0,0.0,0.0,4,5,0,1,0
46,0,2,0,0,0,-1.0,1.0,19.0,8,1,1,1,0
23,1,0,0,0,0,-1.0,1.0,1.0,5,4,1,1,1
50,1,18,0,0,0,-1.0,1.0,248.0,8,6,1,1,1
45,1,0,0,0,0,-1.0,1.0,1.0,1,1,0,1,0
22,1,1,0,0,0,-1.0,1.0,0.0,5,7,1,0,0
26,1,1,0,0,0,0.0,0.0,16.0,2,3,1,0,1
62,1,0,0,0,0,-1.0,1.0,2.0,1,1,1,1,0
34,1,0,0,0,0,0.0,0.0,-1.0,1,1,0,1,1
24,1,1,0,0,0,-6.0,6.0,6.0,10,5,1,1,0
21,1,0,0,0,0,-1.0,1.0,1.0,2,5,0,1,0
25,1,0,0,0,0,-1.0,1.0,0.0,2,3,1,1,1
68,1,0,0,0,0,-1.0,1.0,3.0,1,1,0,1,0
41,1,2,0,0,0,-47.0,47.0,0.0,2,2,0,1,0
21,1,1,0,0,0,-1.0,1.0,0.0,3,6,1,0,0
37,0,1,0,0,0,-1.0,1.0,1.0,3,1,1,1,0
22,1,0,0,0,0,0.0,0.0,0.0,8,5,1,1,0
38,1,11,0,0,0,-268.0,268.0,268.0,4,2,1,0,1
42,1,1,0,0,0,-1.0,1.0,0.0,1,1,1,0,0
22,1,1,0,1,1,-1.0,1.0,1.0,4,6,1,0,1
45,1,0,0,0,0,-1.0,1.0,2.0,4,2,1,1,1
36,0,4,0,0,0,-1.0,1.0,0.0,10,6,1,1,1
48,1,2,0,0,0,0.0,0.0,1.0,6,1,1,1,0
45,0,1,0,0,0,-106.0,106.0,8.0,1,1,1,0,0
23,1,6,0,0,1,-1.0,1.0,8.0,9,8,1,1,1
24,1,0,0,0,0,0.0,1.0,1.0,8,7,1,1,0
29,1,0,0,0,0,-1.0,1.0,1.0,2,3,1,1,0
24,1,0,0,0,0,-3.0,3.0,0.0,3,4,1,1,0
50,1,11,0,0,0,0.0,0.0,2.0,9,6,1,1,0
34,1,10,0,1,0,0.0,0.0,2.0,7,2,1,0,1
23,1,0,0,0,0,0.0,0.0,0.0,2,4,1,1,0
22,0,0,0,0,0,-1.0,1.0,2.0,5,6,0,1,0
36,1,0,0,0,0,-1.0,1.0,7.0,1,1,1,1,0
30,1,22,0,0,0,-1.0,1.0,3.0,5,6,1,1,1
21,1,0,0,0,0,-1.0,1.0,1.0,10,9,1,1,1
53,0,0,0,0,0,0.0,0.0,1.0,1,1,1,1,0
24,1,1,0,0,0,-37.0,37.0,0.0,3,3,1,1,0
25,1,7,0,1,1,-1.0,1.0,0.0,5,5,0,0,1
25,0,1,0,0,0,0.0,1599.0,0.0,9,5,0,0,0
71,1,8,0,0,0,-1.0,1.0,24.0,1,2,1,1,0
39,1,10,0,4,0,-1.0,2994.0,40.0,9,3,0,0,0
37,0,0,0,0,0,0.0,0.0,37.0,5,3,1,1,0
20,1,0,0,0,2,0.0,1.0,7.0,5,8,1,1,1
29,0,3,0,0,0,-1.0,1.0,0.0,5,4,1,1,0
22,1,2,0,0,0,-1.0,1.0,1.0,5,5,1,1,1
26,1,4,0,0,0,-1.0,1.0,83.0,7,7,1,1,1
47,0,19,0,0,0,-1.0,1.0,30.0,10,2,1,1,1
21,1,1,0,0,0,-1.0,1.0,0.0,4,6,1,1,1
23,0,0,0,0,0,-1.0,1.0,1.0,10,10,0,1,0
20,0,1,0,0,0,-1.0,1.0,17.0,8,6,1,1,1
23,0,0,0,0,0,-1.0,1.0,1.0,2,3,1,1,0
27,1,3,0,0,0,0.0,0.0,0.0,7,4,0,1,0
55,1,18,0,0,0,-47.0,47.0,37.0,2,1,1,0,1
53,0,0,0,0,0,0.0,0.0,0.0,1,1,1,1,0
23,0,0,0,0,0,-1.0,1.0,0.0,7,7,1,1,0
26,1,5,0,0,1,-1.0,1.0,22.0,7,3,1,1,1
25,1,6,0,0,0,-1.0,1.0,6.0,6,5,1,1,0
23,1,2,0,0,0,-1.0,1.0,1.0,4,6,0,1,0
27,1,4,0,0,0,0.0,0.0,0.0,9,7,1,1,1
26,1,2,0,0,0,-106.0,107.0,0.0,3,4,0,1,0
29,1,1,0,0,0,-1.0,1.0,3.0,4,3,0,1,0
27,1,1,0,0,0,-1.0,1.0,0.0,2,4,1,1,1
28,1,0,0,0,0,-1.0,1.0,1.0,2,2,1,1,0
31,1,0,0,0,0,-1.0,1.0,0.0,2,1,0,1,0
41,1,8,0,0,0,-29.0,29.0,0.0,6,3,1,1,1
25,1,0,0,0,0,-2.0,3.0,0.0,2,3,0,1,0
47,1,0,0,0,0,-1.0,2.0,-1.0,1,1,0,1,0
37,1,4,0,0,0,-1.0,1.0,1.0,2,1,1,1,0
35,0,4,0,0,0,-1.0,1.0,2.0,5,3,1,1,0
24,1,1,0,0,0,0.0,1.0,1.0,4,6,0,1,1
21,1,2,0,2,1,-1.0,1.0,5.0,9,8,1,1,1
22,1,0,0,0,0,0.0,1.0,2.0,4,6,1,1,1
57,1,11,0,0,0,-1.0,1.0,140.0,6,5,1,1,0
48,1,0,0,0,0,-1.0,1.0,11.0,7,4,1,1,0
36,1,0,0,0,0,-1.0,1.0,5.0,1,1,1,1,0
37,0,3,0,0,0,-1.0,1.0,28.0,7,4,1,1,0
31,1,0,0,0,0,0.0,0.0,5.0,1,2,0,1,0
22,1,1,0,1,0,-1.0,1.0,4.0,9,9,1,1,1
31,1,2,0,0,0,0.0,0.0,0.0,3,2,0,1,0
24,1,0,0,0,0,-1.0,1.0,0.0,5,4,1,1,1
32,1,22,0,0,1,0.0,0.0,0.0,9,10,1,0,1
23,0,0,0,0,0,-1.0,1.0,1.0,4,5,0,1,0
63,1,0,0,0,0,-1.0,1.0,0.0,1,1,0,1,0
30,1,0,0,0,0,-1.0,1.0,1.0,1,2,1,1,0
26,1,2,0,0,0,-38.0,38.0,27.0,5,4,1,1,1
20,1,0,0,0,2,-1.0,1.0,1.0,4,7,1,1,0
24,0,1,0,0,0,0.0,0.0,0.0,5,4,0,1,1
36,0,1,0,0,0,-1.0,1.0,0.0,2,2,0,1,0
83,1,0,0,0,0,0.0,1.0,0.0,1,1,0,1,0
28,1,2,0,0,0,0.0,1.0,0.0,6,6,1,1,0
36,1,3,0,0,0,-1.0,1.0,1.0,2,1,1,1,1
33,0,0,0,0,0,-1.0,1.0,1.0,2,2,0,1,0
39,1,0,0,0,0,0.0,0.0,0.0,3,2,1,1,0
29,1,3,0,0,0,0.0,0.0,0.0,7,5,0,1,0
30,1,17,0,0,0,-4.0,4.0,4.0,10,5,1,0,1
19,0,1,1,1,0,140.0,100.0,1.0,6,8,0,1,1
24,1,1,0,0,0,-1.0,1.0,0.0,1,2,1,0,1
36,1,11,0,0,0,-79.0,42.0,78.0,7,6,1,0,0
35,1,7,0,0,0,-1.0,1.0,1.0,6,2,1,1,0
24,1,0,0,0,1,-1.0,1.0,0.0,3,3,1,1,0
26,1,0,0,0,0,773.0,1.0,9.0,2,2,0,1,0
26,1,8,0,0,0,-1.0,1.0,2.0,4,4,1,0,0
28,1,14,0,0,0,-1.0,1.0,0.0,7,8,1,1,1
32,1,0,0,0,0,-1.0,1.0,0.0,5,2,0,1,0
32,0,1,0,0,0,-1.0,1.0,0.0,3,1,0,1,1
33,1,5,0,0,0,0.0,1.0,5.0,8,6,0,1,1
29,1,16,0,1,0,-1.0,1.0,17.0,10,7,1,1,0
34,1,1,0,0,0,-1.0,1.0,0.0,3,2,0,1,1
37,0,0,0,0,0,-1.0,1.0,0.0,1,1,0,1,1
43,1,0,0,0,0,0.0,0.0,0.0,1,1,0,1,0
47,1,2,0,0,0,-3.0,4.0,0.0,4,5,1,1,0
25,1,3,0,0,0,0.0,0.0,2.0,6,5,0,1,1
23,0,1,0,0,0,-1.0,1.0,1.0,3,3,1,0,0
